"city","mean_corr","lb_corr","ub_corr","se","province"
"Jiangxi_Nanchang","0.767151393892425","0.52676761235104","0.893913900890747","0.122419881381183","Jiangxi"
"Jiangxi_Yingtan","-0.0588390444874953","-0.436254347330291","0.336181455694733","0.329542708191962","Jiangxi"
"Jilin_Changchun","0.730945559556151","0.56167278599873","0.841484012716471","0.136207301640981","Jilin"
"Jilin_Songyuan","0.774785031187159","0.453091386907218","0.917942779520544","0.121033459613892","Jilin"
"Liaoning_Huludao","0.171602225136315","-0.394944787329261","0.643590627456403","0.430642237930189","Liaoning"
"Liaoning_Jinzhou","0.853123564540726","0.744908502085572","0.917599458795729","0.0941411159630633","Liaoning"
"Liaoning_Liaoyang","0.64682747977883","0.176979142408098","0.876575449593425","0.274501303014774","Liaoning"
"Liaoning_Shenyang","0.702697485262171","0.377584578802494","0.873575484108406","0.139701084513738","Liaoning"
"Liaoning_Zhaoyang","-0.556935858749434","-0.7803455718627","-0.207451549308228","0.114802410429683","Liaoning"
"Ningxia_Guyuan","0.676469827034599","0.36644222992","0.851297152783294","0.260917060532751","Ningxia"
"Ningxia_Wuzhong","0.923139851135428","0.874642750439342","0.953341796529255","0.0457658469126861","Ningxia"
"Ningxia_Yinchuan","0.971531386375101","0.952819206054731","0.982887240109447","0.0215041856808662","Ningxia"
"Ningxia_Zhongwei","-0.53706393241708","-0.769007192185817","-0.180158774292362","0.223443247191651","Ningxia"
"Qinghai_Haibei","-0.203801214431647","-0.511338681259728","0.150009439672534","0.216883743862606","Qinghai"
"Qinghai_Haidong","0.859702178725396","0.72977190920795","0.92969877038975","0.0535520551288902","Qinghai"
"Qinghai_Hainan","-0.816380511494927","-0.922840813107769","-0.594043322794111","0.0602864416200145","Qinghai"
"Qinghai_Haixi","0.866036872393438","0.759393904002714","0.927364258857117","0.100579807093509","Qinghai"
"Qinghai_Xining","-0.620891289601159","-0.797030325771901","-0.347406606658699","0.269388726793156","Qinghai"
"Qinghai_Yushu","-0.815810231382346","-0.911472884972625","-0.636435952530473","0.10849974614694","Qinghai"
"Shaanxi_Ankang","0.90396137853457","0.774506970389071","0.960740897979596","0.162642262862422","Shaanxi"
"Shaanxi_Baoji","0.904976195372868","0.803016668825686","0.95546454094076","0.065191455414208","Shaanxi"
"Shaanxi_Shangluo","0.882243387895378","0.568287274989712","0.971961915757993","0.0732426534134187","Shaanxi"
"Shaanxi_Weinan","0.75938955575785","0.609971582744253","0.856662490518902","0.113079210685598","Shaanxi"
"Shaanxi_Xian","0.15647351045323","-0.0391976827280765","0.340587567023398","0.19086181624649","Shaanxi"
"Shaanxi_Xianyang","0.458079592316466","0.224277797721742","0.642018660191955","0.180249871890024","Shaanxi"
"Shaanxi_Yanan","-0.125451838112171","-0.5195849786602","0.312703017818469","0.404800044286033","Shaanxi"
"Shaanxi_Yulin","0.459308471941598","0.0960541306646628","0.714598111960562","0.247761870259235","Shaanxi"
"Shandong_Binzhou","0.535984174192141","0.290952719121059","0.715030099339837","0.210512781985039","Shandong"
"Shandong_Dezhou","0.642725906085832","0.393827557458463","0.803810154121977","0.160019578756281","Shandong"
"Shandong_Heze","-0.323603706198934","-0.521774648991062","-0.0922956189017386","0.230277779338656","Shandong"
"Shandong_Jinan","0.620834669476927","0.329238976521432","0.804327244608178","0.173987772032765","Shandong"
"Shandong_Jining","-0.0601483902550839","-0.31802450348254","0.206014520145324","0.320725855155759","Shandong"
"Shandong_Liaocheng","0.25154038399381","-0.0201265751208686","0.488617337364164","0.258527561514684","Shandong"
"Shandong_Linyi","0.681966409803431","0.517685431971851","0.797748534910923","0.105768488933141","Shandong"
"Shandong_Qingdao","0.987969457717123","0.976793970824848","0.993780022609268","0.00587891943012932","Shandong"
"Shandong_Taian","-0.232566820204745","-0.603654978688103","0.221349867935207","0.360407692403929","Shandong"
"Shandong_Zaozhuang","0.66092325597829","0.420228006543544","0.814728206378971","0.336949214489996","Shandong"
"Shandong_Zibo","0.877876849660779","0.747096039444977","0.943226412828899","0.0979481375125267","Shandong"
"Shanghai_Shanghai","0.508101688552694","0.348012047327904","0.639398079314085","0.21994238464831","Shanghai"
"Shanxi_Datong","0.652744261927798","0.466518095394671","0.783557565720156","0.135211968722155","Shanxi"
"Shanxi_Jincheng","0.726769716194544","0.449103776077936","0.876419900017908","0.0924358759354602","Shanxi"
"Shanxi_Jinzhong","-0.155094800262432","-0.413029430800774","0.125873815761963","0.20753099586188","Shanxi"
"Shanxi_Linfen","0.511431417423176","0.268902181124224","0.692972820473984","0.144073777329345","Shanxi"
"Shanxi_Lvliang","-0.408391903049039","-0.612979099023154","-0.1524811904648","0.312420961224504","Shanxi"
"Shanxi_Taiyuan","0.879622485086807","0.637701520514776","0.963594291666913","0.0641436166637512","Shanxi"
"Shanxi_Xinzhou","0.46810430007374","0.0692595324909294","0.737925468235431","0.364436124210454","Shanxi"
"Shanxi_Yangquan","0.959756240846377","0.915164538720562","0.981140210157783","0.0161308050603469","Shanxi"
"Shanxi_Yuncheng","0.854791456140066","0.749250327838719","0.917992664896206","0.118733952422274","Shanxi"
"Sichuan_Bazhong","0.519912958469846","0.0700357911367616","0.794046874108461","0.236432138487512","Sichuan"
"Sichuan_Chengdu","0.645619056695508","0.532149495354812","0.736304860445659","0.136880451219668","Sichuan"
"Sichuan_Dazhou","0.962974097047303","0.877660903044711","0.989138268942359","0.0175956585751121","Sichuan"
"Sichuan_Deyang","0.97338601361255","0.874728524504534","0.994570855102844","0.0112422990320069","Sichuan"
"Sichuan_Guangyuan","0.183004448904441","-0.0918368717689373","0.431936864813064","0.219234849733619","Sichuan"
"Sichuan_Leshan","0.876868561964752","0.694182730615125","0.953423711011344","0.0994357669701608","Sichuan"
"Sichuan_Liangshan","-0.218347171469747","-0.594046565996644","0.235549166313945","0.347740741019631","Sichuan"
"Sichuan_Luzhou","0.941305049212717","0.846397323065791","0.978261776258348","0.0395806394640763","Sichuan"
"Sichuan_Meishan","0.766516415244","0.343886078071011","0.930908864786028","0.100055217439445","Sichuan"
"Sichuan_Mianyang","0.430460096272478","0.0425621513624202","0.705584064518461","0.263014320154973","Sichuan"
"Sichuan_Nanchong","0.427791996570944","0.178085800344538","0.625735737113177","0.161670244308103","Sichuan"
"Sichuan_Neijiang","0.90151896629619","0.742684767718983","0.964316400537693","0.0407205268655866","Sichuan"
"Sichuan_Suining","0.942156646445139","0.768272247975223","0.986553484355409","0.0446958391269937","Sichuan"
"Sichuan_Yibin","0.767900855894912","0.346849943969054","0.931356418164514","0.108160996659991","Sichuan"
"Tianjin_Tianjin","-0.321981303216772","-0.49692028049323","-0.121894615924069","0.239489684229084","Tianjin"
"Xizang_Alidiqu","-0.626212496317641","-0.825368663747571","-0.288465274473885","0.138366143029105","Xizang"
"Xizang_Changdu","0.930464433597396","0.86274765122705","0.96539221105429","0.0415812865693357","Xizang"
"Xizang_Lasa","0.28830445575472","0.0953338642824563","0.460391344382783","0.197807646973352","Xizang"
"Xizang_Linzhi","-0.0497377287859004","-0.452665883529545","0.370058188472589","0.236846497330014","Xizang"
"Xizang_Naqu","-0.2964973605552","-0.584741599612073","0.0582219714280111","0.389170693180242","Xizang"
"Xizang_Rikaze","0.362769748234034","0.0876665419443249","0.586458812329974","0.214530081644315","Xizang"
"Xizang_Shannan","0.933112176527437","0.846497768725169","0.971605506084141","0.0326767014251191","Xizang"
"Zhejiang_Hangzhou","0.36768460257011","0.108132805976744","0.580309320957258","0.276603129132031","Zhejiang"
"Zhejiang_Jiaxing","0.67174476263023","0.496529247481516","0.794361558259815","0.180506542884674","Zhejiang"
"Zhejiang_Jinhua","0.410481762359054","0.0360914639843718","0.683830371813967","0.277215126011858","Zhejiang"
"Zhejiang_Ningbo","0.944096506194036","0.853361524176752","0.979314346782059","0.0360631941999345","Zhejiang"
"Zhejiang_Wenzhou","-0.312456330125117","-0.604664347133994","0.0538847450485726","0.394717265011674","Zhejiang"
"Pooled","0.452959832207859","0.373480536022992","0.532439128392726","0.0405514064604195","Pooled"
